,id,name,symbol,category,description,slug,logo,tags,tag-names,tag-groups,date_added,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated,buy_percentage,sell_percentage,transaction_frequency,retention_days
46,3897.0,OKB,OKB,token,"OKB (OKB) is a cryptocurrency and operates on the Ethereum platform. OKB has a current supply of 300,000,000 with 60,000,000 in circulation. The last known price of OKB is 21.88988487 USD and is down -6.00 over the last 24 hours. It is currently trading on 58 active market(s) with $112,702,098.05 traded over the last 24 hours. More information can be found at https://www.okx.com/.",okb,https://s2.coinmarketcap.com/static/img/coins/64x64/3897.png,"['marketplace', 'centralized-exchange', 'discount-token', 'alameda-research-portfolio']","['Marketplace', 'Centralized Exchange', 'Discount Token', 'Alameda Research Portfolio']","['INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-04-30T00:00:00.000Z,21.908701772974673,113170034.92548467,64.8207,0.57707389,-5.91562949,2.89309968,-15.45677538,-20.75660466,-17.03437022,1314522106.3784804,0.0664,6572610531.89,2022-02-11T12:41:00.000Z,,,,3.0
47,3945.0,Harmony,ONE,coin,"Harmony (ONE) is a cryptocurrency launched in 2018. Harmony has a current supply of 13,347,726,461.10068 with 11,703,152,461.100666 in circulation. The last known price of Harmony is 0.21268759 USD and is down -7.66 over the last 24 hours. It is currently trading on 82 active market(s) with $259,707,988.77 traded over the last 24 hours. More information can be found at https://www.harmony.one/.",harmony,https://s2.coinmarketcap.com/static/img/coins/64x64/3945.png,"['platform', 'enterprise-solutions', 'scaling', 'smart-contracts', 'binance-smart-chain', 'binance-launchpad', 'binance-labs-portfolio', 'hashkey-capital-portfolio', 'harmony-ecosystem']","['Platform', 'Enterprise Solutions', 'Scaling', 'Smart Contracts', 'Binance Smart Chain Ecosystem', 'Binance Launchpad', 'Binance Labs Portfolio', 'Hashkey Capital Portfolio', 'Harmony Ecosystem']","['CATEGORY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-06-01T00:00:00.000Z,0.21260009843573316,257799347.70122766,-3.3392,0.24768903,-6.9539132,15.69874888,-32.39390806,18.84909857,-22.46657872,2488091365.2383943,0.1258,2837727959.52,2022-02-11T12:41:00.000Z,,,,3.0
48,3957.0,UNUS SED LEO,LEO,token,"UNUS SED LEO (LEO) is a cryptocurrency and operates on the Ethereum platform. UNUS SED LEO has a current supply of 985,239,504 with 953,954,130 in circulation. The last known price of UNUS SED LEO is 6.21398784 USD and is down -2.27 over the last 24 hours. It is currently trading on 18 active market(s) with $10,209,866.17 traded over the last 24 hours. More information can be found at https://www.bitfinex.com/.",unus-sed-leo,https://s2.coinmarketcap.com/static/img/coins/64x64/3957.png,"['marketplace', 'centralized-exchange', 'discount-token', 'payments', 'kenetic-capital-portfolio', 'alameda-research-portfolio']","['Marketplace', 'Centralized Exchange', 'Discount Token', 'Payments', 'Kenetic Capital Portfolio', 'Alameda Research Portfolio']","['INDUSTRY', 'CATEGORY', 'CATEGORY', 'INDUSTRY', 'CATEGORY', 'CATEGORY']",2019-05-21T00:00:00.000Z,6.233443283217418,10253278.36183127,-21.448,0.26292743,-2.20752563,41.81494379,64.28508689,73.29222708,102.82002673,5946418964.146015,0.3005,6141434568.57,2022-02-11T12:41:00.000Z,,,,3.0
49,4023.0,Bitcoin BEP2,BTCB,token,"Bitcoin BEP2 (BTCB) is a cryptocurrency and operates on the Binance Chain (BEP2) platform. Bitcoin BEP2 has a current supply of 112,501 with 105,148.56219295 in circulation. The last known price of Bitcoin BEP2 is 43,476.07215404 USD and is down -2.85 over the last 24 hours. It is currently trading on 103 active market(s) with $50,499,533.23 traded over the last 24 hours. More information can be found at https://bitcoin.org/en/.",bitcoin-bep2,https://s2.coinmarketcap.com/static/img/coins/64x64/4023.png,"['binance-chain', 'binance-smart-chain']","['Binance Chain', 'Binance Smart Chain Ecosystem']","['PLATFORM', 'PLATFORM']",2019-06-18T00:00:00.000Z,43542.270655625915,50505076.86923105,73.1891,0.12626785,-2.57348043,14.84865325,0.92916108,-10.78880787,-31.43155057,4578407154.055344,0.2314,4898548991.03,2022-02-11T12:41:00.000Z,,,,3.0
50,4030.0,Algorand,ALGO,coin,"Algorand (ALGO) is a cryptocurrency . Algorand has a current supply of 7,005,726,720.397549 with 6,563,678,229.569139 in circulation. The last known price of Algorand is 0.98499357 USD and is down -5.48 over the last 24 hours. It is currently trading on 180 active market(s) with $354,417,329.41 traded over the last 24 hours. More information can be found at http://algorand.foundation.",algorand,https://s2.coinmarketcap.com/static/img/coins/64x64/4030.png,"['pos', 'platform', 'research', 'smart-contracts', 'arrington-xrp-capital-portfolio', 'kenetic-capital-portfolio', 'usv-portfolio', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']","['PoS', 'Platform', 'Research', 'Smart Contracts', 'Arrington XRP Capital Portfolio', 'Kenetic Capital Portfolio', 'USV Portfolio', 'Multicoin Capital Portfolio', 'Exnetwork Capital Portfolio']","['ALGORITHM', 'CATEGORY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-06-20T00:00:00.000Z,0.9857162843267564,354294995.86562985,19.2482,-0.00642696,-5.01869742,4.24919097,-33.67359099,-33.92049412,-51.73490969,6469924515.967314,0.327,9857162843.27,2022-02-11T12:41:00.000Z,0.5408232969615291,0.459176703038471,5000,3.0
51,4066.0,Chiliz,CHZ,token,"Chiliz (CHZ) is a cryptocurrency and operates on the Ethereum platform. Chiliz has a current supply of 8,888,888,888 with 5,975,068,035.1118145 in circulation. The last known price of Chiliz is 0.22556603 USD and is down -4.79 over the last 24 hours. It is currently trading on 224 active market(s) with $227,539,810.11 traded over the last 24 hours. More information can be found at https://www.chiliz.com/.",chiliz,https://s2.coinmarketcap.com/static/img/coins/64x64/4066.png,"['sports', 'collectibles-nfts', 'content-creation', 'payments']","['Sports', 'Collectibles & NFTs', 'Content Creation', 'Payments']","['INDUSTRY', 'CATEGORY', 'INDUSTRY', 'INDUSTRY']",2019-07-01T00:00:00.000Z,0.22520084855542263,226997560.21119818,-27.8484,0.10230664,-4.61961503,17.08634702,-17.59583245,-22.10441742,-58.60423028,1345590391.6835625,0.068,2001785320.29,2022-02-11T12:41:00.000Z,0.5112623363422978,0.4887376636577024,2760,3.0
52,4157.0,THORChain,RUNE,token,"THORChain (RUNE) is a cryptocurrency launched in 2018and operates on the Binance Chain (BEP2) platform. THORChain has a current supply of 334,937,974.91478544 with 330,688,061.33445597 in circulation. The last known price of THORChain is 4.51354294 USD and is down -8.32 over the last 24 hours. It is currently trading on 68 active market(s) with $72,631,505.30 traded over the last 24 hours. More information can be found at https://thorchain.org/.",thorchain,https://s2.coinmarketcap.com/static/img/coins/64x64/4157.png,"['cosmos-ecosystem', 'decentralized-exchange', 'defi', 'multicoin-capital-portfolio', 'exnetwork-capital-portfolio']","['Cosmos Ecosystem', 'Decentralized Exchange', 'DeFi', 'Multicoin Capital Portfolio', 'Exnetwork Capital Portfolio']","['INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-07-23T00:00:00.000Z,4.507296807088249,72500856.46587095,71.2686,0.31644398,-7.95089245,14.13456506,-31.42118674,-32.95580469,-63.38420469,1490509242.9949963,0.0753,2253648403.54,2022-02-11T12:41:00.000Z,,,,3.0
53,4172.0,Terra,LUNA,coin,"Terra (LUNA) is a cryptocurrency launched in 2019. Terra has a current supply of 817,968,299.006254 with 400,872,190.63437873 in circulation. The last known price of Terra is 54.33867033 USD and is down -4.56 over the last 24 hours. It is currently trading on 148 active market(s) with $2,101,607,997.94 traded over the last 24 hours. More information can be found at https://terra.money/.",terra-luna,https://s2.coinmarketcap.com/static/img/coins/64x64/4172.png,"['cosmos-ecosystem', 'store-of-value', 'defi', 'payments', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'pantera-capital-portfolio', 'terra-ecosystem']","['Cosmos Ecosystem', 'Store Of Value', 'DeFi', 'Payments', 'Coinbase Ventures Portfolio', 'Binance Labs Portfolio', 'Solana Ecosystem', 'Arrington XRP Capital Portfolio', 'Hashkey Capital Portfolio', 'Kenetic Capital Portfolio', 'Huobi Capital Portfolio', 'Pantera Capital Portfolio', 'Terra Ecosystem']","['INDUSTRY', 'CATEGORY', 'CATEGORY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-07-26T00:00:00.000Z,54.28586960869592,2099934523.9875576,38.5339,0.2224909,-4.47716761,7.01187765,-30.68152537,-8.08152687,11.5215113,21761695470.530178,1.0997,44404120423.9,2022-02-11T12:41:00.000Z,0.5215554939129634,0.4784445060870366,5000,3.0
54,4195.0,FTX Token,FTT,token,"FTX Token (FTT) is a cryptocurrency launched in 2019and operates on the Binance Chain (BEP2) platform. FTX Token has a current supply of 333,894,243.6859715 with 138,024,907.61874375 in circulation. The last known price of FTX Token is 45.0712149 USD and is down -6.01 over the last 24 hours. It is currently trading on 111 active market(s) with $231,518,576.56 traded over the last 24 hours. More information can be found at https://ftx.com/.",ftx-token,https://s2.coinmarketcap.com/static/img/coins/64x64/4195.png,"['marketplace', 'centralized-exchange', 'derivatives', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio']","['Marketplace', 'Centralized Exchange', 'Derivatives', 'CMS Holdings Portfolio', 'Kenetic Capital Portfolio', 'Alameda Research Portfolio', 'Pantera Capital Portfolio', 'Exnetwork Capital Portfolio']","['INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-07-31T00:00:00.000Z,45.04069767264547,231082014.9230379,12.7876,0.18106097,-5.97045948,2.94842662,10.79956283,11.76768995,-18.73122731,6216738135.350657,0.3142,15861983174.99,2022-02-11T12:41:00.000Z,0.8457527487390109,0.1542472512609892,39,3.0
55,4256.0,Klaytn,KLAY,coin,"Klaytn (KLAY) is a cryptocurrency launched in 2019. Klaytn has a current supply of 10,782,297,980.8 with 2,631,778,537.2 in circulation. The last known price of Klaytn is 1.22481587 USD and is down -0.59 over the last 24 hours. It is currently trading on 73 active market(s) with $73,057,390.62 traded over the last 24 hours. More information can be found at https://www.klaytn.foundation/.",klaytn,https://s2.coinmarketcap.com/static/img/coins/64x64/4256.png,"['platform', 'enterprise-solutions']","['Platform', 'Enterprise Solutions']","['CATEGORY', 'INDUSTRY']",2020-03-30T00:00:00.000Z,1.2327247423658751,73437711.63476087,38.626,1.31593533,0.22603747,7.63295595,-11.18272062,-7.29166645,-19.96121263,3244258519.2339096,0.164,13291605500.49,2022-02-11T12:41:00.000Z,,,,3.0
56,4558.0,Flow,FLOW,coin,"Flow (FLOW) is a cryptocurrency launched in 2021. Flow has a current supply of 1,378,211,739 with 318,082,398 in circulation. The last known price of Flow is 7.72105975 USD and is down -5.60 over the last 24 hours. It is currently trading on 57 active market(s) with $327,750,099.16 traded over the last 24 hours. More information can be found at https://flow.com.",flow,https://s2.coinmarketcap.com/static/img/coins/64x64/4558.png,"['collectibles-nfts', 'coinbase-ventures-portfolio', 'coinfund-portfolio', 'dcg-portfolio', 'ledgerprime-portfolio', 'a16z-portfolio', 'animoca-brands-portfolio']","['Collectibles & NFTs', 'Coinbase Ventures Portfolio', 'Coinfund Portfolio', 'DCG Portfolio', 'LedgerPrime Portfolio', 'a16z Portfolio', 'Animoca Brands Portfolio']","['CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2021-01-27T00:00:00.000Z,7.700376053053003,326722387.998203,-40.4679,-0.64350481,-5.42552263,28.74879951,-1.30408354,-15.95422485,-41.34595817,2449354080.4568744,0.1238,10612748671.03,2022-02-11T12:41:00.000Z,,,,3.0
57,4642.0,Hedera,HBAR,coin,"Hedera (HBAR) is a cryptocurrency launched in 2017. Hedera has a current supply of 50,000,000,000 with 18,092,792,421.137627 in circulation. The last known price of Hedera is 0.24956795 USD and is down -2.67 over the last 24 hours. It is currently trading on 85 active market(s) with $112,053,877.93 traded over the last 24 hours. More information can be found at https://www.hedera.com/.",hedera,https://s2.coinmarketcap.com/static/img/coins/64x64/4642.png,"['dag', 'marketplace', 'enterprise-solutions', 'payments', 'dcg-portfolio']","['DAG', 'Marketplace', 'Enterprise Solutions', 'Payments', 'DCG Portfolio']","['ALGORITHM', 'INDUSTRY', 'INDUSTRY', 'INDUSTRY', 'CATEGORY']",2019-09-17T00:00:00.000Z,0.24964828667862018,111994412.63970736,46.6989,0.87729613,-2.46738821,1.75812287,-13.17575676,2.43090129,-43.64913312,4516834629.168933,0.2283,12482414333.93,2022-02-11T12:41:00.000Z,0.6660128560291002,0.3339871439708999,18,3.0
58,4687.0,Binance USD,BUSD,token,"Binance USD (BUSD) is a cryptocurrency and operates on the Binance Chain (BEP2) platform. Binance USD has a current supply of 17,575,094,794.039257. The last known price of Binance USD is 0.99861401 USD and is down -0.17 over the last 24 hours. It is currently trading on 2936 active market(s) with $6,832,078,516.05 traded over the last 24 hours. More information can be found at https://www.binance.com/en/busd.",binance-usd,https://s2.coinmarketcap.com/static/img/coins/64x64/4687.png,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'binance-smart-chain', 'harmony-ecosystem', 'moonriver-ecosystem']","['Stablecoin', 'Asset-Backed Stablecoin', 'Binance Chain', 'Binance Smart Chain Ecosystem', 'Harmony Ecosystem', 'Moonriver Ecosystem']","['CATEGORY', 'CATEGORY', 'PLATFORM', 'PLATFORM', 'CATEGORY', 'CATEGORY']",2019-09-20T00:00:00.000Z,1.0005899636004723,6827085131.853307,31.8799,0.20713819,0.04627188,-0.01732662,-0.04050611,0.06119665,0.01689291,17585463460.242588,0.8887,17585463460.24,2022-02-11T12:41:00.000Z,,,,3.0
59,4847.0,Stacks,STX,coin,"Stacks (STX) is a cryptocurrency . Stacks has a current supply of 1,352,464,600 with 1,297,793,639.700143 in circulation. The last known price of Stacks is 1.63209832 USD and is down -5.06 over the last 24 hours. It is currently trading on 40 active market(s) with $49,349,869.70 traded over the last 24 hours. More information can be found at https://stacks.co.",stacks,https://s2.coinmarketcap.com/static/img/coins/64x64/4847.png,"['arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'dcg-portfolio', 'fabric-ventures-portfolio', 'hashkey-capital-portfolio', 'huobi-capital-portfolio', 'usv-portfolio', 'web3']","['Arrington XRP Capital Portfolio', 'Blockchain Capital Portfolio', 'DCG Portfolio', 'Fabric Ventures Portfolio', 'Hashkey Capital Portfolio', 'Huobi Capital Portfolio', 'USV Portfolio', 'Web3']","['CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'INDUSTRY']",2019-10-28T00:00:00.000Z,1.6294369815157685,49568211.83551575,-31.6304,0.71506206,-4.98329349,10.70297973,-23.49298199,-19.66341331,-31.12747732,2114672950.903364,0.1069,2962316432.4,2022-02-11T12:41:00.000Z,0.6879001061244054,0.3120998938755946,729,3.0
60,4943.0,Dai,DAI,token,"Dai (DAI) is a cryptocurrency and operates on the Ethereum platform. Dai has a current supply of 10,246,057,668.312399. The last known price of Dai is 0.9999456 USD and is up 0.03 over the last 24 hours. It is currently trading on 760 active market(s) with $459,505,730.11 traded over the last 24 hours. More information can be found at http://www.makerdao.com/.",multi-collateral-dai,https://s2.coinmarketcap.com/static/img/coins/64x64/4943.png,"['defi', 'stablecoin', 'ethereum-ecosystem', 'binance-smart-chain', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'harmony-ecosystem', 'moonriver-ecosystem']","['DeFi', 'Stablecoin', 'Ethereum Ecosystem', 'Binance Smart Chain Ecosystem', 'Avalanche Ecosystem', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Harmony Ecosystem', 'Moonriver Ecosystem']","['CATEGORY', 'CATEGORY', 'PLATFORM', 'PLATFORM', 'PLATFORM', 'PLATFORM', 'PLATFORM', 'CATEGORY', 'CATEGORY']",2019-11-22T00:00:00.000Z,0.9997910154011693,459155475.3642373,23.5003,0.01612126,-0.00135894,-0.04886757,-0.08427747,0.10981804,-0.07028085,10243916400.060991,0.5177,10243916400.06,2022-02-11T12:41:00.000Z,0.44458104021882056,0.5554189597811795,5000,3.0
61,5034.0,Kusama,KSM,coin,"Kusama (KSM) is a cryptocurrency launched in 2019. Kusama has a current supply of 9,651,217.45126206 with 8,470,098.05726206 in circulation. The last known price of Kusama is 181.53656587 USD and is down -5.01 over the last 24 hours. It is currently trading on 119 active market(s) with $68,449,768.23 traded over the last 24 hours. More information can be found at https://kusama.network/.",kusama,https://s2.coinmarketcap.com/static/img/coins/64x64/5034.png,"['substrate', 'polkadot-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'vbc-ventures-portfolio']","['Substrate', 'Polkadot Ecosystem', 'CMS Holdings Portfolio', 'Kenetic Capital Portfolio', '1Confirmation Portfolio', 'VBC Ventures Portfolio']","['CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2019-12-12T00:00:00.000Z,181.59922436453317,68283156.24685372,26.147,0.37318887,-4.87458879,2.14835182,-33.27844087,-37.69176864,-56.07768893,1538163237.4903293,0.0777,1752653603.32,2022-02-11T12:41:00.000Z,0.36320029068267856,0.6367997093173214,624,3.0
62,5426.0,Solana,SOL,coin,"Solana (SOL) is a cryptocurrency launched in 2020. Solana has a current supply of 511,616,946.142289 with 317,630,336.4382908 in circulation. The last known price of Solana is 106.31515011 USD and is down -6.47 over the last 24 hours. It is currently trading on 249 active market(s) with $2,536,368,731.70 traded over the last 24 hours. More information can be found at https://solana.com.",solana,https://s2.coinmarketcap.com/static/img/coins/64x64/5426.png,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']","['PoS', 'Platform', 'Solana Ecosystem', 'CMS Holdings Portfolio', 'Kenetic Capital Portfolio', 'Alameda Research Portfolio', 'Multicoin Capital Portfolio', 'OKEx Blockdream Ventures Portfolio']","['ALGORITHM', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-04-10T00:00:00.000Z,106.33101547053535,2535166270.5530167,22.5857,0.16187484,-6.28349327,1.91694041,-25.91265159,-36.24883887,-53.13015655,33773956217.731243,1.7071,54400749415.24,2022-02-11T12:41:00.000Z,0.597578913703281,0.40242108629671897,5000,3.0
63,5567.0,Celo,CELO,coin,"Celo (CELO) is a cryptocurrency launched in 2017. Celo has a current supply of 1,000,000,000 with 407,486,151 in circulation. The last known price of Celo is 3.18292988 USD and is down -6.48 over the last 24 hours. It is currently trading on 79 active market(s) with $120,031,731.63 traded over the last 24 hours. More information can be found at https://celo.org/.",celo,https://s2.coinmarketcap.com/static/img/coins/64x64/5567.png,"['pos', 'zero-knowledge-proofs', 'mobile', 'payments', 'smart-contracts', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'celo-ecosystem']","['PoS', 'Zero Knowledge Proofs', 'Mobile', 'Payments', 'Smart Contracts', 'Coinbase Ventures Portfolio', 'Polychain Capital Portfolio', 'DragonFly Capital Portfolio', 'Electric Capital Portfolio', 'a16z Portfolio', 'Celo Ecosystem']","['ALGORITHM', 'CATEGORY', 'INDUSTRY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-05-22T00:00:00.000Z,3.1795089884283985,119667202.7481884,22.9752,0.00254505,-6.09883825,3.24527025,-35.09409602,-14.35743228,-45.20279341,1295605879.7645917,0.0655,3179508988.43,2022-02-11T12:41:00.000Z,,,,3.0
64,5604.0,Secret,SCRT,coin,"Secret (SCRT) is a cryptocurrency launched in 2020. Secret has a current supply of 190,165,060 with 149,815,729 in circulation. The last known price of Secret is 6.87171738 USD and is down -4.08 over the last 24 hours. It is currently trading on 28 active market(s) with $65,681,427.81 traded over the last 24 hours. More information can be found at https://scrt.network.",secret,https://s2.coinmarketcap.com/static/img/coins/64x64/5604.png,"['cosmos-ecosystem', 'defi', 'privacy']","['Cosmos Ecosystem', 'DeFi', 'Privacy']","['INDUSTRY', 'CATEGORY', 'CATEGORY']",2020-05-19T00:00:00.000Z,6.864403983366653,65393727.20539837,1.7159,0.67823929,-3.80765506,31.64457936,2.30212868,57.92661355,-8.88879849,1028395686.918579,0.052,1305369795.36,2022-02-11T12:41:00.000Z,,,,3.0
65,5632.0,Arweave,AR,coin,"Arweave (AR) is a cryptocurrency launched in 2018. Arweave has a current supply of 63,190,435 with 33,394,701 in circulation. The last known price of Arweave is 35.54153023 USD and is down -9.43 over the last 24 hours. It is currently trading on 47 active market(s) with $126,497,580.06 traded over the last 24 hours. More information can be found at https://www.arweave.org.",arweave,https://s2.coinmarketcap.com/static/img/coins/64x64/5632.png,"['distributed-computing', 'filesharing', 'storage', 'coinbase-ventures-portfolio', 'solana-ecosystem', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'a16z-portfolio', 'multicoin-capital-portfolio', 'web3']","['Distributed Computing', 'Filesharing', 'Storage', 'Coinbase Ventures Portfolio', 'Solana Ecosystem', 'Arrington XRP Capital Portfolio', 'Blockchain Capital Portfolio', 'a16z Portfolio', 'Multicoin Capital Portfolio', 'Web3']","['INDUSTRY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'CATEGORY', 'INDUSTRY']",2020-05-27T00:00:00.000Z,35.62324673571632,126131905.29119079,25.7784,0.47070446,-8.70710872,-1.27119757,-30.74344867,-8.07507164,-46.21841178,1189627673.3884726,0.0601,2351134284.56,2022-02-11T12:41:00.000Z,,,,3.0
66,5647.0,Kadena,KDA,coin,"Kadena (KDA) is a cryptocurrency . Users are able to generate KDA through the process of mining. Kadena has a current supply of 1,000,000,000 with 167,816,065.8932 in circulation. The last known price of Kadena is 8.70726913 USD and is down -11.48 over the last 24 hours. It is currently trading on 17 active market(s) with $123,788,757.63 traded over the last 24 hours. More information can be found at http://kadena.io/.",kadena,https://s2.coinmarketcap.com/static/img/coins/64x64/5647.png,"['mineable', 'pow', 'blake2s', 'platform', 'cosmos-ecosystem', 'smart-contracts', 'coinfund-portfolio', 'multicoin-capital-portfolio']","['Mineable', 'PoW', 'Blake2S', 'Platform', 'Cosmos Ecosystem', 'Smart Contracts', 'Coinfund Portfolio', 'Multicoin Capital Portfolio']","['OTHERS', 'ALGORITHM', 'ALGORITHM', 'CATEGORY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-05-31T00:00:00.000Z,8.760868746752502,124469897.55278286,9.3242,0.65562798,-10.65930335,57.2954053,-12.98218948,-15.09791749,-62.87969271,1470214526.8866944,0.0743,8760868746.75,2022-02-11T12:41:00.000Z,,,,3.0
67,5665.0,Helium,HNT,coin,"Helium (HNT) is a cryptocurrency launched in 2019. Users are able to generate HNT through the process of mining. Helium has a current supply of 223,000,000 with 110,384,906.17363535 in circulation. The last known price of Helium is 30.14454935 USD and is down -0.30 over the last 24 hours. It is currently trading on 39 active market(s) with $36,438,854.85 traded over the last 24 hours. More information can be found at https://www.helium.com/.",helium,https://s2.coinmarketcap.com/static/img/coins/64x64/5665.png,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot', 'usv-portfolio', 'multicoin-capital-portfolio', 'web3']","['Mineable', 'Enterprise Solutions', 'Distributed Computing', 'IoT', 'USV Portfolio', 'Multicoin Capital Portfolio', 'Web3']","['OTHERS', 'INDUSTRY', 'INDUSTRY', 'INDUSTRY', 'CATEGORY', 'CATEGORY', 'INDUSTRY']",2020-06-05T00:00:00.000Z,30.094915801286774,36558071.8220764,0.4935,0.03978409,-0.14274362,15.5114632,-10.78166439,3.78636511,-39.47819876,3322024457.0284963,0.1679,6711166223.69,2022-02-11T12:41:00.000Z,,,,3.0
68,5805.0,Avalanche,AVAX,coin,"Avalanche (AVAX) is a cryptocurrency launched in 2018. Avalanche has a current supply of 395,891,289.9134107 with 245,279,111.60133603 in circulation. The last known price of Avalanche is 90.16905741 USD and is down -0.18 over the last 24 hours. It is currently trading on 191 active market(s) with $1,766,175,932.34 traded over the last 24 hours. More information can be found at https://avax.network/.",avalanche,https://s2.coinmarketcap.com/static/img/coins/64x64/5805.png,"['defi', 'smart-contracts', 'binance-smart-chain', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem']","['DeFi', 'Smart Contracts', 'Binance Smart Chain Ecosystem', 'Polychain Capital Portfolio', 'Avalanche Ecosystem', 'CMS Holdings Portfolio', 'DragonFly Capital Portfolio', 'Moonriver Ecosystem']","['CATEGORY', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'PLATFORM', 'CATEGORY', 'CATEGORY', 'CATEGORY']",2020-07-13T00:00:00.000Z,90.15130725461944,1766785259.5481017,75.2486,-0.68669599,-0.08560744,26.2994097,-5.90927377,7.59964304,3.24884203,22112232553.112137,1.1176,35690117316.41,2022-02-11T12:41:00.000Z,0.5257241786981728,0.4742758213018273,5000,3.0
69,5994.0,Shiba Inu,SHIB,token,"Shiba Inu (SHIB) is a cryptocurrency and operates on the Ethereum platform. Shiba Inu has a current supply of 589,735,030,408,322.8 with 549,063,278,876,301.94 in circulation. The last known price of Shiba Inu is 0.00003103 USD and is down -6.30 over the last 24 hours. It is currently trading on 306 active market(s) with $2,448,996,050.89 traded over the last 24 hours. More information can be found at https://shibatoken.com/.",shiba-inu,https://s2.coinmarketcap.com/static/img/coins/64x64/5994.png,"['memes', 'doggone-doggerel']","['Memes', 'Doggone Doggerel']","['INDUSTRY', 'CATEGORY']",2020-08-01T00:00:00.000Z,3.1073497816726405e-05,2433372453.612179,-6.0413,0.22223819,-5.61688116,47.08843646,6.80245742,-10.0608327,-39.44118713,17061316597.40741,0.8622,18325130179.84,2022-02-11T12:41:00.000Z,0.6856384885320628,0.31436151146793717,5000,3.0
