,id,name,symbol,category,description,slug,logo,official_website,white_paper,price,date_added,tags,volume_24h,volume_change_24h,last_updated,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,buy_percentage,sell_percentage,transaction_frequency,retention_days,key_metrics,profile_id,is_positive_change
645,3770.0,CustomContractNetwork,CCN,token,"CustomContractNetwork (CCN) is a cryptocurrency and operates on the Ethereum platform. CustomContractNetwork has a current supply of 890,000,000,000 with 1,620,841,875.50195 in circulation. The last known price of CustomContractNetwork is 0.00015569 USD and is down -3.40 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://customcontract.network.",customcontractnetwork,https://s2.coinmarketcap.com/static/img/coins/64x64/3770.png,https://customcontract.network/whitepaper,https://customcontract.network/whitepaper,0.00015557394481119656,2019-03-01T00:00:00.000Z,,0.0,0.0,2022-05-24T01:36:00.000Z,-0.28248003,-3.49306173,-2.44916802,-26.84846754,-34.19167425,-23.51841879,252160.7644870167,0.0,138460810.88,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 252.16, 'sign': 'K'}, {'tag': 'Trading volume', 'value': '__nan__', 'sign': ''}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_ccn,False
646,3772.0,STEM CELL COIN,SCC,token,"STEM CELL COIN (SCC) is a cryptocurrency and operates on the Neo platform. STEM CELL COIN has a current supply of 5,000,000,000 with 320,658,118 in circulation. The last known price of STEM CELL COIN is 0.01953696 USD and is down -1.99 over the last 24 hours. It is currently trading on 1 active market(s) with $29,586.73 traded over the last 24 hours. More information can be found at https://www.stemcell-pj.net/.",stem-cell-coin,https://s2.coinmarketcap.com/static/img/coins/64x64/3772.png,__nan__,,0.01952199646579799,2019-03-01T00:00:00.000Z,,29566.94720545,0.0,2022-05-24T01:36:00.000Z,-0.28025088,-2.08227111,-0.96351701,-17.82807369,-28.69394591,541.14976636,6259886.646325435,0.0,97609982.33,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 6.26, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 29.57, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_scc,False
647,3773.0,Fetch.ai,FET,token,"Fetch.ai (FET) is a cryptocurrency launched in 2018and operates on the Ethereum platform. Fetch.ai has a current supply of 1,151,441,225.6042874 with 746,113,681 in circulation. The last known price of Fetch.ai is 0.16459575 USD and is down -5.78 over the last 24 hours. It is currently trading on 71 active market(s) with $19,829,116.93 traded over the last 24 hours. More information can be found at https://fetch.ai/.",fetch,https://s2.coinmarketcap.com/static/img/coins/64x64/3773.png,https://www.dropbox.com/s/gxptsecwdl3jjtn/David%20Minarsch%20-%202021-04-26%2010.34.17%20-%20paper_21_finalversion.pdf?dl=0,https://www.dropbox.com/s/gxptsecwdl3jjtn/David%20Minarsch%20-%202021-04-26%2010.34.17%20-%20paper_21_finalversion.pdf?dl=0,0.1645066680999979,2019-03-02T00:00:00.000Z,"['cosmos-ecosystem', 'ai-big-data', 'collectibles-nfts', 'iot', 'binance-launchpad', 'web3']",19857496.73756396,-0.4277,2022-05-24T01:36:00.000Z,-0.63641252,-6.07499114,-11.17120572,-48.95387616,-62.4650586,-43.01500048,122740675.68513471,0.0098,189675789.39,0.32709682679617014,0.6729031732038298,238,3.0,"[{'tag': 'Market cap', 'value': 122.74, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 19.86, 'sign': 'M'}, {'tag': 'Buy', 'value': 0.32709682679617014, 'sign': '%'}, {'tag': 'Sell', 'value': 0.6729031732038298, 'sign': '%'}]",crypto_fet,False
648,3779.0,CoTrader,COT,token,"CoTrader (COT) is a cryptocurrency and operates on the Ethereum platform. CoTrader has a current supply of 20,000,000,000 with 18,886,520,618.311684 in circulation. The last known price of CoTrader is 0.00002286 USD and is down -0.37 over the last 24 hours. It is currently trading on 7 active market(s) with $145.26 traded over the last 24 hours. More information can be found at https://cotrader.com/.",cotrader,https://s2.coinmarketcap.com/static/img/coins/64x64/3779.png,__nan__,,2.2863785038641814e-05,2019-03-07T00:00:00.000Z,['bnb-chain'],145.15786205,-3.4403,2022-05-24T01:36:00.000Z,-0.20671131,-0.29538083,-4.29117182,-53.45362573,-73.12836025,-44.26948978,431817.3475449548,0.0,457275.7,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 431.82, 'sign': 'K'}, {'tag': 'Trading volume', 'value': 145.1, 'sign': '6'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_cot,False
649,3783.0,Ankr,ANKR,token,"Ankr (ANKR) is a cryptocurrency and operates on the Ethereum platform. Ankr has a current supply of 10,000,000,000 with 8,162,899,377.791667 in circulation. The last known price of Ankr is 0.03896711 USD and is down -4.90 over the last 24 hours. It is currently trading on 110 active market(s) with $30,342,288.18 traded over the last 24 hours. More information can be found at https://www.ankr.com/.",ankr,https://s2.coinmarketcap.com/static/img/coins/64x64/3783.png,__nan__,,0.03891454630610739,2019-03-06T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'enterprise-solutions', 'defi', 'filesharing', 'staking', 'substrate', 'binance-chain', 'polkadot-ecosystem', 'pantera-capital-portfolio', 'polygon-ecosystem', 'celo-ecosystem', 'bnb-chain']",30299616.14019746,-21.3582,2022-05-24T01:36:00.000Z,-1.19603569,-5.25583943,0.87147667,-48.4067387,-50.88167319,-37.19820889,317655525.82916903,0.0253,389145463.06,0.436078993365577,0.5639210066344231,569,3.0,"[{'tag': 'Market cap', 'value': 317.66, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 30.3, 'sign': 'M'}, {'tag': 'Buy', 'value': 0.436078993365577, 'sign': '%'}, {'tag': 'Sell', 'value': 0.5639210066344231, 'sign': '%'}]",crypto_ankr,False
650,3794.0,Cosmos,ATOM,coin,"Cosmos (ATOM) is a cryptocurrency . Cosmos has a current supply of 0 with 286,370,297 in circulation. The last known price of Cosmos is 11.19038677 USD and is down -2.36 over the last 24 hours. It is currently trading on 280 active market(s) with $341,568,996.89 traded over the last 24 hours. More information can be found at https://cosmos.network/.",cosmos,https://s2.coinmarketcap.com/static/img/coins/64x64/3794.png,https://cosmos.network/resources/whitepaper,https://cosmos.network/resources/whitepaper,11.168716274367783,2019-03-14T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'content-creation', 'interoperability', 'binance-chain', 'polychain-capital-portfolio', 'dragonfly-capital-portfolio', 'hashkey-capital-portfolio', '1confirmation-portfolio', 'paradigm-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'bnb-chain']",340951889.0496012,60.129,2022-05-24T01:36:00.000Z,-0.64394187,-2.63198347,-1.20673473,-51.54729626,-62.22630571,-54.81389226,3198388596.599436,0.255,0.0,0.5376313753386925,0.46236862466130746,2593,3.0,"[{'tag': 'Market cap', 'value': 3.2, 'sign': 'B'}, {'tag': 'Trading volume', 'value': 340.95, 'sign': 'M'}, {'tag': 'Buy', 'value': 0.5376313753386925, 'sign': '%'}, {'tag': 'Sell', 'value': 0.46236862466130746, 'sign': '%'}]",crypto_atom,False
651,3795.0,ZEON,ZEON,token,"ZEON (ZEON) is a cryptocurrency and operates on the Ethereum platform. ZEON has a current supply of 50,000,000,000 with 30,529,103,436.312363 in circulation. The last known price of ZEON is 0.00246001 USD and is down -3.03 over the last 24 hours. It is currently trading on 4 active market(s) with $114,867.87 traded over the last 24 hours. More information can be found at https://zeon.network/.",zeon,https://s2.coinmarketcap.com/static/img/coins/64x64/3795.png,https://zeon.network/whitepaper.pdf,https://zeon.network/whitepaper.pdf,0.0024609783587248657,2019-03-15T00:00:00.000Z,,114550.46625585,3.4449,2022-05-24T01:36:00.000Z,0.02541314,-2.98474291,17.50184069,69.68067572,172.7815809,170.11380723,75131462.86803766,0.0,123048917.94,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 75.13, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 114.55, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_zeon,False
652,3799.0,SafeCoin,SAFE,coin,"SafeCoin (SAFE) is a cryptocurrency . SafeCoin has a current supply of 29,739,166.606595 with 27,735,062.61 in circulation. The last known price of SafeCoin is 0.19654456 USD and is up 23.31 over the last 24 hours. It is currently trading on 17 active market(s) with $432.32 traded over the last 24 hours. More information can be found at https://www.safecoin.org/.",safecoin,https://s2.coinmarketcap.com/static/img/coins/64x64/3799.png,https://safecoin.org/assets/SafeWhitePaper.pdf,https://safecoin.org/assets/SafeWhitePaper.pdf,0.13124981184093026,2019-03-18T00:00:00.000Z,,261.32791855,-89.9856,2022-05-24T01:36:00.000Z,-26.71273332,-17.67014455,-34.40276672,-51.55583253,-60.88801632,-44.91292328,3640221.74895892,0.0,4724993.23,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 3.64, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 261.3, 'sign': '3'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_safe,False
653,3800.0,FidexToken,FEX,token,"FidexToken (FEX) is a cryptocurrency and operates on the Ethereum platform. FidexToken has a current supply of 32,948,335,553 with 30,948,335,553 in circulation. The last known price of FidexToken is 0.00009987 USD and is up 9.20 over the last 24 hours. It is currently trading on 4 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://fidex.market.",fidex-token,https://s2.coinmarketcap.com/static/img/coins/64x64/3800.png,https://ico.fidex.market/wp-content/uploads/2018/10/FIDEX-WHITEPAPER.pdf,https://ico.fidex.market/wp-content/uploads/2018/10/FIDEX-WHITEPAPER.pdf,9.828728790388261e-05,2019-04-24T00:00:00.000Z,,0.0,0.0,2022-05-24T01:36:00.000Z,-0.56351519,7.57062934,-4.96256515,-8.61357272,673.83850088,4585.34720033,3041827.966643677,0.0,3238402.54,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 3.04, 'sign': 'M'}, {'tag': 'Trading volume', 'value': '__nan__', 'sign': ''}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_fex,True
654,3801.0,BORA,BORA,token,"BORA (BORA) is a cryptocurrency and operates on the Klaytn platform. BORA has a current supply of 1,205,750,000 with 861,250,000 in circulation. The last known price of BORA is 0.42023221 USD and is down -3.32 over the last 24 hours. It is currently trading on 12 active market(s) with $43,323,489.35 traded over the last 24 hours. More information can be found at https://boraecosystem.com.",bora,https://s2.coinmarketcap.com/static/img/coins/64x64/3801.png,https://boraecosystem.com/doc/BORA_Whitepaper_1.3_EN.pdf,https://boraecosystem.com/doc/BORA_Whitepaper_1.3_EN.pdf,0.4191767395675193,2019-03-18T00:00:00.000Z,"['marketplace', 'gaming', 'wallet']",43209853.22694068,-52.7749,2022-05-24T01:36:00.000Z,-1.64288744,-3.92532222,9.34516358,-47.52911723,-54.08344021,-54.96844416,361015966.952526,0.0288,505422353.73,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 361.02, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 43.21, 'sign': 'M'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_bora,False
655,3806.0,TigerCash,TCH,token,"TigerCash (TCH) is a cryptocurrency and operates on the Ethereum platform. TigerCash has a current supply of 1,000,000,000 with 55,999,900 in circulation. The last known price of TigerCash is 0.00682299 USD and is down -1.32 over the last 24 hours. It is currently trading on 19 active market(s) with $1,556,727.20 traded over the last 24 hours. More information can be found at http://www.cointiger.com/.",tigercash,https://s2.coinmarketcap.com/static/img/coins/64x64/3806.png,__nan__,,0.006830448706676291,2019-03-19T00:00:00.000Z,['centralized-exchange'],1545655.40513963,6.0662,2022-05-24T01:36:00.000Z,-0.51751187,-1.5856587,-5.44604179,-11.69909626,-22.60917942,-24.46945494,382504.4445290016,0.0,6830448.71,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 382.5, 'sign': 'K'}, {'tag': 'Trading volume', 'value': 1.55, 'sign': 'M'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_tch,False
656,3809.0,DOS Network,DOS,token,"DOS Network (DOS) is a cryptocurrency and operates on the Ethereum platform. DOS Network has a current supply of 949,292,114.345 with 135,939,017.383 in circulation. The last known price of DOS Network is 0.00369046 USD and is up 2.62 over the last 24 hours. It is currently trading on 8 active market(s) with $58,389.98 traded over the last 24 hours. More information can be found at https://dos.network.",dos-network,https://s2.coinmarketcap.com/static/img/coins/64x64/3809.png,https://docsend.com/view/ak3rdft,https://docsend.com/view/ak3rdft,0.0036904633050831377,2019-03-22T00:00:00.000Z,"['oracles', 'bnb-chain']",56221.60897338,516.5433,2022-05-24T01:36:00.000Z,0.0995117,2.62307134,4.16124532,-54.52617673,-56.67529003,-56.54962815,501677.95538102026,0.0,3505940.14,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 501.68, 'sign': 'K'}, {'tag': 'Trading volume', 'value': 56.22, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_dos,True
657,3810.0,Ethereum Gold Project,ETGP,token,"Ethereum Gold Project (ETGP) is a cryptocurrency and operates on the Ethereum platform. Ethereum Gold Project has a current supply of 6,000,000,000 with 5,930,048,942.747801 in circulation. The last known price of Ethereum Gold Project is 0.00016559 USD and is down -3.36 over the last 24 hours. It is currently trading on 3 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.etgproject.org.",ethereum-gold-project,https://s2.coinmarketcap.com/static/img/coins/64x64/3810.png,https://etgproject.org/Golden-Paper-ETG.pdf,https://etgproject.org/Golden-Paper-ETG.pdf,0.00016546134883285588,2019-04-22T00:00:00.000Z,,0.0,0.0,2022-05-24T01:36:00.000Z,-0.28444267,-3.44840511,3.75061363,-22.19936799,-34.3461966,-18.65768009,981193.8967119021,0.0001,992768.09,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 981.19, 'sign': 'K'}, {'tag': 'Trading volume', 'value': '__nan__', 'sign': ''}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_etgp,False
658,3814.0,Celer Network,CELR,token,"Celer Network (CELR) is a cryptocurrency and operates on the Ethereum platform. Celer Network has a current supply of 10,000,000,000 with 6,940,278,297.398 in circulation. The last known price of Celer Network is 0.01852509 USD and is down -6.98 over the last 24 hours. It is currently trading on 90 active market(s) with $28,324,344.12 traded over the last 24 hours. More information can be found at https://www.celer.network/#.",celer-network,https://s2.coinmarketcap.com/static/img/coins/64x64/3814.png,https://im-docs.celer.network/developer/celer-im-overview,https://im-docs.celer.network/developer/celer-im-overview,0.01851407193793184,2019-03-25T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'ethereum-ecosystem', 'substrate', 'polkadot-ecosystem', 'binance-launchpad', 'arrington-xrp-capital-portfolio', 'pantera-capital-portfolio', 'bnb-chain']",28279465.0979132,-12.6553,2022-05-24T01:36:00.000Z,-0.9406088,-7.37710063,8.00605877,-62.32038487,-61.04818122,-52.12667471,128492811.66729368,0.0102,185140719.38,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 128.49, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 28.28, 'sign': 'M'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_celr,False
659,3816.0,Verasity,VRA,token,"Verasity (VRA) is a cryptocurrency and operates on the Ethereum platform. Verasity has a current supply of 19,400,882,350.003914 with 4,470,185,345.808827 in circulation. The last known price of Verasity is 0.00788635 USD and is down -1.20 over the last 24 hours. It is currently trading on 62 active market(s) with $17,680,024.95 traded over the last 24 hours. More information can be found at https://www.verasity.io/.",verasity,https://s2.coinmarketcap.com/static/img/coins/64x64/3816.png,https://verasity.io/documents/verasity_whitepaper_eng.pdf,https://verasity.io/documents/verasity_whitepaper_eng.pdf,0.007883195733334706,2019-04-03T00:00:00.000Z,"['collectibles-nfts', 'gaming', 'entertainment', 'payments', 'staking', 'video', 'metaverse']",17763906.06808445,0.5439,2022-05-24T01:36:00.000Z,-0.81161718,-1.16074485,-8.89083897,-58.93123919,-65.71558754,-62.34840584,35239346.04529548,0.0028,81642054.06,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 35.24, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 17.76, 'sign': 'M'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_vra,False
660,3819.0,GAMB,GMB,token,"GAMB (GMB) is a cryptocurrency and operates on the Ethereum platform. GAMB has a current supply of 5,000,000,000 with 4,999,999,990 in circulation. The last known price of GAMB is 0.00053521 USD and is down -3.47 over the last 24 hours. It is currently trading on 4 active market(s) with $19,186.39 traded over the last 24 hours. More information can be found at https://gamb.io/.",gamb,https://s2.coinmarketcap.com/static/img/coins/64x64/3819.png,https://gamb.website/wp-content/uploads/2022/02/gamb-whitepaper.pdf,https://gamb.website/wp-content/uploads/2022/02/gamb-whitepaper.pdf,0.0005351320801553955,2019-03-26T00:00:00.000Z,,19259.52424799,65.8755,2022-05-24T01:36:00.000Z,0.94713767,-3.03382732,6.91913366,-37.13627352,-54.6424094,-58.64408949,2675660.3954256563,0.0002,2675660.4,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 2.68, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 19.26, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_gmb,False
661,3822.0,Theta Fuel,TFUEL,coin,"Theta Fuel (TFUEL) is a cryptocurrency . Theta Fuel has a current supply of 5,301,214,400. The last known price of Theta Fuel is 0.06567186 USD and is down -5.84 over the last 24 hours. It is currently trading on 41 active market(s) with $27,030,419.02 traded over the last 24 hours. More information can be found at https://www.thetatoken.org.",theta-fuel,https://s2.coinmarketcap.com/static/img/coins/64x64/3822.png,https://s3.us-east-2.amazonaws.com/assets.thetatoken.org/Theta-white-paper-latest.pdf?v=1553657855.509,https://s3.us-east-2.amazonaws.com/assets.thetatoken.org/Theta-white-paper-latest.pdf?v=1553657855.509,0.06551355011043644,2019-03-28T00:00:00.000Z,"['media', 'content-creation', 'defi', 'payments']",26983136.13452936,-36.8961,2022-05-24T01:36:00.000Z,-1.80958818,-5.66722561,-4.23439533,-60.93431511,-64.7547212,-60.03892813,347301375.24056727,0.0277,347301375.24,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 347.3, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 26.98, 'sign': 'M'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_tfuel,False
662,3823.0,OLXA,OLXA,token,"OLXA (OLXA) is a cryptocurrency launched in 2018and operates on the Ethereum platform. OLXA has a current supply of 2,600,000,000 with 1,359,420,210 in circulation. The last known price of OLXA is 0.00020517 USD and is down -3.22 over the last 24 hours. It is currently trading on 2 active market(s) with $0.00 traded over the last 24 hours. More information can be found at https://www.olxacoin.com.",olxa,https://s2.coinmarketcap.com/static/img/coins/64x64/3823.png,__nan__,,0.00020501096491949312,2019-03-27T00:00:00.000Z,,0.0,0.0,2022-05-24T01:36:00.000Z,-0.29039968,-3.31259974,-2.47578788,-28.3542384,-34.81082496,-62.33489264,278696.04898316,0.0,533028.51,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 278.7, 'sign': 'K'}, {'tag': 'Trading volume', 'value': '__nan__', 'sign': ''}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_olxa,False
663,3826.0,TOP,TOP,token,"TOP (TOP) is a cryptocurrency and operates on the Ethereum platform. TOP has a current supply of 20,000,000,000 with 5,512,414,942.82 in circulation. The last known price of TOP is 0.00046246 USD and is up 2.63 over the last 24 hours. It is currently trading on 8 active market(s) with $79,523.07 traded over the last 24 hours. More information can be found at https://www.topnetwork.org/.",top,https://s2.coinmarketcap.com/static/img/coins/64x64/3826.png,__nan__,,0.00046149724687878863,2019-03-28T00:00:00.000Z,,79417.69586544,-30.2361,2022-05-24T01:36:00.000Z,-0.65235437,2.42629511,23.87686343,-25.22669264,-39.74992186,-44.73853857,2543964.3197649247,0.0,9229944.94,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 2.54, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 79.42, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_top,True
664,3829.0,Nash,NEX,token,"Nash (NEX) is a cryptocurrency launched in 2017and operates on the Neo platform. Nash has a current supply of 50,000,000 with 29,166,201 in circulation. The last known price of Nash is 0.29661266 USD and is down -0.77 over the last 24 hours. It is currently trading on 7 active market(s) with $115,355.57 traded over the last 24 hours. More information can be found at https://nash.io/.",nash-exchange,https://s2.coinmarketcap.com/static/img/coins/64x64/3829.png,__nan__,,0.3026069423843963,2019-04-01T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'polygon-ecosystem']",118416.07406579,-0.7417,2022-05-24T01:36:00.000Z,1.45304166,0.95884882,16.26662169,-47.21626048,-50.74768525,-52.40261054,8825894.905578721,0.0,15130347.12,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 8.83, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 118.42, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_nex,True
665,3830.0,Veil,VEIL,coin,"Veil (VEIL) is a cryptocurrency . Users are able to generate VEIL through the process of mining. Veil has a current supply of 94,918,808.8014012 with 86,077,879.8014012 in circulation. The last known price of Veil is 0.00625773 USD and is down -5.79 over the last 24 hours. It is currently trading on 4 active market(s) with $22.57 traded over the last 24 hours. More information can be found at https://veil-project.com/.",veil,https://s2.coinmarketcap.com/static/img/coins/64x64/3830.png,__nan__,,0.006254515833158664,2019-04-02T00:00:00.000Z,"['mineable', 'privacy']",22.70372127,-56.0025,2022-05-24T01:36:00.000Z,-0.19809037,-5.85097216,11.38022024,-67.09152489,-39.63275205,-48.0318229,538375.4621025921,0.0,1876354.75,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 538.38, 'sign': 'K'}, {'tag': 'Trading volume', 'value': 22.0, 'sign': '7'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_veil,False
666,3831.0,Safe Haven,SHA,token,"Safe Haven (SHA) is a cryptocurrency and operates on the VeChain platform. Safe Haven has a current supply of 8,500,000,000 with 3,005,855,396 in circulation. The last known price of Safe Haven is 0.00148125 USD and is up 1.23 over the last 24 hours. It is currently trading on 17 active market(s) with $277,782.36 traded over the last 24 hours. More information can be found at https://safehaven.io.",safe-haven,https://s2.coinmarketcap.com/static/img/coins/64x64/3831.png,https://safehaven.io/wp-content/uploads/2018/12/SafeHaven_WhitePaper.pdf,https://safehaven.io/wp-content/uploads/2018/12/SafeHaven_WhitePaper.pdf,0.0014796908062381594,2019-04-02T00:00:00.000Z,['polygon-ecosystem'],278014.69233228,9.3537,2022-05-24T01:36:00.000Z,-0.5399971,1.20095253,-8.18354126,-50.33731179,-63.77332601,-55.64966274,4447736.594342562,0.0004,12577371.85,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 4.45, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 278.01, 'sign': 'K'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_sha,True
667,3835.0,Orbs,ORBS,token,"Orbs (ORBS) is a cryptocurrency and operates on the Ethereum platform. Orbs has a current supply of 10,000,000,000 with 2,876,767,038.89 in circulation. The last known price of Orbs is 0.04717456 USD and is down -4.84 over the last 24 hours. It is currently trading on 37 active market(s) with $3,652,038.08 traded over the last 24 hours. More information can be found at https://www.orbs.com/.",orbs,https://s2.coinmarketcap.com/static/img/coins/64x64/3835.png,https://www.orbs.com/white-papers,https://www.orbs.com/white-papers,0.04719031201748523,2019-04-03T00:00:00.000Z,"['services', 'enterprise-solutions']",3628520.55069349,-56.7136,2022-05-24T01:36:00.000Z,-0.45719979,-4.85193855,2.94683219,-38.80938812,-38.86460631,-24.5498827,135755534.16683614,0.0108,471903120.17,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 135.76, 'sign': 'M'}, {'tag': 'Trading volume', 'value': 3.63, 'sign': 'M'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_orbs,False
668,3839.0,xRhodium,XRC,coin,"xRhodium (XRC) is a cryptocurrency launched in 2018. Users are able to generate XRC through the process of mining. xRhodium has a current supply of 1,329,615 with 1,249,615 in circulation. The last known price of xRhodium is 0.68926238 USD and is up 0.43 over the last 24 hours. It is currently trading on 4 active market(s) with $0.03 traded over the last 24 hours. More information can be found at https://www.xrhodium.org.",xrhodium,https://s2.coinmarketcap.com/static/img/coins/64x64/3839.png,https://www.xrhodium.org/Whitepaper.pdf,https://www.xrhodium.org/Whitepaper.pdf,0.6886259762122913,2019-04-04T00:00:00.000Z,"['mineable', 'pow', 'x13', 'medium-of-exchange']",0.02870332,0.0,2022-05-24T01:36:00.000Z,0.86018249,0.49945711,-6.66186094,1.45578926,-60.51972497,-48.3059448,860517.3492645223,0.0001,1446114.55,__nan__,__nan__,__nan__,3.0,"[{'tag': 'Market cap', 'value': 860.52, 'sign': 'K'}, {'tag': 'Trading volume', 'value': 0.0, 'sign': '3'}, {'tag': 'Buy', 'value': '__nan__', 'sign': '%'}, {'tag': 'Sell', 'value': '__nan__', 'sign': '%'}]",crypto_xrc,True
